,year,title,published_at,category,nominee,artist,workers,winner
2634,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Spoken Word Or Non-Musical Album,It Takes A Village,Hillary Rodham Clinton,,True
2635,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Spoken Comedy Album,Rush Limbaugh Is A Big Fat Idiot,Al Franken,"Al Franken, artist.",True
2636,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Musical Show Album,Riverdance,,"Bill Whelan, composer; Bill Whelan, lyricist; Bill Whelan, producer (Various Artists)",True
2637,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Instrumental Composition,Manhattan (Island Of Lights And Love),,"Herbie Hancock & Jean Hancock, composers (Herbie Hancock)",True
2638,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Instrumental Composition Written For A Motion Picture Or For Television,Independence Day,,"David Arnold, composer (David Arnold)",True
2639,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Song Written Specifically For A Motion Picture Or For Television,Because You Loved Me (Theme From Up Close & Personal),"Diane Warren, songwriter (Celine Dion)",,True
2640,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement,An American Symphony (Mr. Holland's Opus),,"Michael Kamen, arranger (Michael Kamen)",True
2641,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement With Accompanying Vocal(s),When I Fall In Love,,"Alan Broadbent & David Foster, arrangers (Natalie Cole [& Nat ""King"" Cole])",True
2642,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Recording Package,Ultra-Lounge (Leopard Skin Sampler),,"Andy Engel & Tommy Steele, art directors (Various Artists)",True
2643,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Recording Package - Boxed,The Complete Columbia Studio Recordings,,"Chika Azuma & Arnold Levine, art directors (Miles Davis & Gil Evans)",True
2644,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Album Notes,The Complete Columbia Studio Recordings,,"George Avakian, Bob Belden, Bill Kirchner & Phil Schaap, album notes writers (Miles Davis & Gil Evans)",True
2645,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Historical Album,The Complete Columbia Studio Recordings,,"Bob Belden & Phil Schaap, compilation producers; Phil Schaap & Mark Wilder, mastering engineers (Miles Davis & Gil Evans)",True
2646,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Engineered Album - Non-Classical,Q's Jook Joint,,"Francis Buckley, Al Schmitt, Bruce Swedien & Tommy Vicari, engineers (Quincy Jones)",True
2647,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Producer Of The Year,Babyface,,,True
2648,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Classical Engineered Recording,Copland: Dance Symphony; Short Symphony; Organ Symphony,,"William Hoekstra & Lawrence Rock, engineers (Leonard Slatkin, conductor)",True
2649,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Classical Producer Of The Year,Joanna Nickrenz,,,True
2650,1977,20th Annual GRAMMY Awards  (1977),2017-11-28 00:03:45-08:00,"Best Engineered Recording, Classical",Ravel: Bolero,,"Kenneth Wilkinson, engineer (Georg Solti, conductor)",True
2651,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Classical Album,Corigliano: Of Rage And Remembrance,,"Leonard Slatkin, artist; Joanna Nickrenz, producer",True
2652,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Orchestral Performance,Prokofiev: Romeo And Juliet (Scenes From The Ballet),,"Michael Tilson Thomas, conductor (San Francisco Symphony Orchestra)",True
2653,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Opera Recording,Britten: Peter Grimes,,"Philip Langridge, Alan Opie & Janice Watson; Richard Hickox, conductor; Brian Couzens, producer (London Symphony Chorus; City Of London Sinfonia)",True
2654,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Choral Performance,Walton: Belshazzar's Feast,,"Neville Creed & David Hill, chorus masters; Andrew Litton, conductor (Bournemouth Symphony Chorus; Bournemouth Symphony Orchestra)",True
2655,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Instrumental Soloist(s) Performance (With Orchestra),Bartók: The Three Piano Concertos,,"Yefim Bronfman, artist (Los Angeles Philharmonic)",True
2656,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Instrumental Soloist Performance (Without Orchestra),"The Romantic Master - Works Of Saint-Saens, Handel",,"Earl Wild, artist",True
2657,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Chamber Music Performance,Corigliano: String Quartet,,"Cleveland Quartet (James Dunham, Paul Katz, William Preucil & Peter Salaff), artists",True
2658,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Small Ensemble Performance (With Or Without Conductor),Boulez: ...Explosante-Fixe...,,,True
2659,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Classical Vocal Performance,"Opera Arias - Works Of Mozart, Wagner, Borodin",,(Metropolitan Opera Orchestra),True
2660,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,Best Classical Contemporary Composition,Corigliano: String Quartet,,"John Corigliano, composer",True
2661,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,"Best Music Video, Short Form",Free As A Bird,The Beatles,"Joe Pytka, video director; Vincent Joliet, video producer",True
2662,1996,39th Annual GRAMMY Awards  (1996),2017-11-28 00:03:45-08:00,"Best Music Video, Long Form",The Beatles Anthology,The Beatles,"Bob Smeaton & Geoff Wonfor, video directors; Neil Aspinall & Chips Chipperfield, video producers",True
2663,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Record Of The Year,Kiss From A Rose,Seal,"Trevor Horn, producer",True
2664,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Album Of The Year,Jagged Little Pill,Alanis Morissette,"Glen Ballard, producer",True
2665,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Song Of The Year,Kiss From A Rose,,"Seal, songwriter (Seal)",True
2666,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best New Artist,Hootie & The Blowfish,,,True
2667,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Female Pop Vocal Performance,"No More ""I Love You's""",Annie Lennox,,True
2668,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Male Pop Vocal Performance,Kiss From A Rose,Seal,,True
2669,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Pop Performance By A Duo Or Group With Vocal,Let Her Cry,Hootie & The Blowfish,,True
2670,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Pop Collaboration With Vocals,Have I Told You Lately That I Love You?,The Chieftains & Van Morrison,,True
2671,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Pop Instrumental Performance,Mariachi Suite,Los Lobos,,True
2672,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Pop Album,Turbulent Indigo,Joni Mitchell,,True
2673,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Traditional Pop Vocal Performance,Duets II,Frank Sinatra,,True
2674,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Country Album,The Woman In Me,Shania Twain,,True
2675,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Female Rock Vocal Performance,You Oughta Know,Alanis Morissette,,True
2676,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Male Rock Vocal Performance,You Don't Know How It Feels,Tom Petty,,True
2677,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Rock Performance By A Duo Or Group With Vocal,Run-Around,Blues Traveler,,True
2678,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Hard Rock Performance,Spin The Black Circle,Pearl Jam,,True
2679,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Metal Performance,Happiness In Slavery,Nine Inch Nails,,True
2680,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Rock Instrumental Performance,Jessica,The Allman Brothers Band,,True
2681,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Rock Song,You Oughta Know,,"Glen Ballard & Alanis Morissette, songwriters (Alanis Morissette)",True
2682,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Rock Album,Jagged Little Pill,Alanis Morissette,,True
2683,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Alternative Music Performance,MTV Unplugged In New York,Nirvana,,True
2684,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Female R&B Vocal Performance,I Apologize,Anita Baker,,True
2685,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Male R&B Vocal Performance,For Your Love,Stevie Wonder,,True
2686,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best R&B Performance By A Duo Or Group With Vocal,Creep,TLC,,True
2687,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Rhythm & Blues Song,For Your Love,,"Stevie Wonder, songwriter (Stevie Wonder)",True
2688,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best R&B Album,Crazysexycool,TLC,,True
2689,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Rap Solo Performance,Gangsta's Paradise,Coolio,,True
2690,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Rap Performance By A Duo Or Group,I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,,True
2691,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Rap Album,Poverty's Paradise,Naughty By Nature,,True
2692,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Female Country Vocal Performance,"Baby, Now That I've Found You",Alison Krauss,,True
2693,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Male Country Vocal Performance,Go Rest High On That Mountain,Vince Gill,,True
2694,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Country Performance By A Duo Or Group With Vocal,Here Comes The Rain,The Mavericks,,True
2695,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Country Collaboration With Vocals,Somewhere In The Vicinity Of The Heart,Shenandoah & Alison Krauss,,True
2696,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Country Instrumental Performance,Hightower,Asleep At The Wheel Featuring Béla Fleck & Johnny Gimble,,True
2697,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Country Song,Go Rest High On That Mountain,,"Vince Gill, songwriter (Vince Gill)",True
2698,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Bluegrass Album,Unleashed,The Nashville Bluegrass Band,,True
2699,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best New Age Album,Forest,George Winston,,True
2700,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Contemporary Jazz Performance,We Live Here,Pat Metheny Group,,True
2701,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Jazz Vocal Performance,An Evening With Lena Horne,Lena Horne,,True
2702,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Jazz Instrumental Solo,Impressions,,"Michael Brecker, soloist",True
2703,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,"Best Jazz Instrumental Performance, Individual Or Group",Infinity,McCoy Tyner Trio & Michael Brecker,,True
2704,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Large Jazz Ensemble Performance,All Blues,Tom Scott (GRP All-Star Big Band),,True
2705,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Latin Jazz Performance,Antonio Brasileiro,Jobim,,True
2706,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Rock Gospel Album,Lesson Of Love,Ashley Cleveland,,True
2707,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Pop/Contemporary Gospel Album,I'll Lead You Home,Michael W. Smith,,True
2708,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,"Best Southern Gospel, Country Gospel Or Bluegrass Gospel Album",Amazing Grace - A Country Salute To Gospel,(Various Artists),,True
2709,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Traditional Soul Gospel Album,Shirley Caesar Live - He Will Come,Shirley Caesar,,True
2710,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Contemporary Soul Gospel Album,Alone In His Presence,CeCe Winans,,True
2711,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Gospel Album By A Choir Or Chorus,Praise Him - Live!,,"Carol Cymbala, choir director (The Brooklyn Tabernacle Choir)",True
2712,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Latin Pop Performance,Amor,Jon Secada,,True
2713,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Tropical Latin Performance,Abriendo Puertas,Gloria Estefan,,True
2714,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Mexican-American/Tejano Music Performance,Flaco Jimenez,Flaco Jimenez,,True
2715,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Traditional Blues Album,Chill Out,John Lee Hooker,,True
2716,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Contemporary Blues Album,Slippin' In,Buddy Guy,,True
2717,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Traditional Folk Album,South Coast,Ramblin' Jack Elliott,,True
2718,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Contemporary Folk Album,Wrecking Ball,Emmylou Harris,,True
2719,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Reggae Album,Boombastic,Shaggy,,True
2720,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best World Music Album,Boheme,Deep Forest,,True
2721,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Polka Album,I Love To Polka,Jimmy Sturr,,True
2722,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Musical Album For Children,Sleepy Time Lullabys,Barbara Bailey Hutchison,Barbara Bailey Hutchison,True
2723,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Classical Vocal Performance,The Echoing Air - The Music Of Henry Purcell,,(Academy Of Ancient Music),True
2724,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Spoken Word Album For Children,Prokofiev: Peter And The Wolf,Patrick Stewart,,True
2725,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Spoken Word Or Non-Musical Album,Phenomenal Woman,Maya Angelou,,True
2726,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Spoken Comedy Album,Crank Calls,Jonathan Winters,"Jonathan Winters, artist.",True
2727,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Musical Show Album,Smokey Joe's Cafe - The Songs Of Leiber & Stoller,,"Jerry Leiber, Arif Mardin & Mike Stoller, producers (Original Broadway Cast)",True
2728,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Instrumental Composition,A View From The Side,,"Bill Holman, composer (The Bill Holman Band)",True
2729,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Instrumental Composition Written For A Motion Picture Or For Television,Crimson Tide,,"Hans Zimmer, composer (Hans Zimmer)",True
2730,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Song Written Specifically For A Motion Picture Or For Television,Colors Of The Wind (From Pocahontas),"Alan Menken & Stephen Schwartz, songwriters (Vanessa Williams & Judy Kuhn)",,True
2731,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement,Lament,,"Robert Farnon, arranger (J.J. Johnson & The Robert Farnon Orchestra)",True
2732,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement With Accompanying Vocal(s),I Get A Kick Out Of You,,"Rob McConnell, arranger (Mel Tormé with Rob McConnell & The Boss Brass)",True
2733,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Recording Package,Turbulent Indigo,,"Robbie Cavolina & Joni Mitchell, art directors (Joni Mitchell)",True
2734,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Recording Package - Boxed,Civilization Phaze III,,"Frank Zappa & Gail Zappa, art directors (Frank Zappa)",True
2735,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Album Notes,"The Complete Stax/Volt Soul Singles, Vol. 3: 1972-1975",,"Rob Bowman, album notes writer (Various Artists)",True
2736,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Historical Album,The Heifetz Collection,,"John Pfeiffer, compilation producer; Ray Hall, Thomas MacCluskey, James P. Nichols, Anthony Salvatore, Jon M. Samuels & David Satz, mastering engineers (Jascha Heifetz & Various Artists)",True
2737,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Engineered Album - Non-Classical,Wildflowers,,"David Bianco, Richard Dodd, Stephen McLaughlin & Jim Scott, engineers (Tom Petty)",True
2738,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Producer Of The Year,Babyface,,,True
2739,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Classical Engineered Recording,"Bartók: Concerto For Orchestra; ""Kossuth"" - Symphonic Poem",,"Michael Mailes & Jonathan Stokes, engineers (Herbert Blomstedt, conductor)",True
2740,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Classical Producer Of The Year,Steven Epstein,,,True
2741,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Classical Album,Debussy: La Mer; Nocturnes; Jeux,,"Pierre Boulez, artist; Karl-August Naegler, producer",True
2742,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Orchestral Performance,Debussy: La Mer,,"Pierre Boulez, conductor (Cleveland Orchestra)",True
2743,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Opera Recording,Berlioz: Les Troyens,,"Gary Lakes, Francoise Pollet, Gino Quilico & Deborah Voigt; Charles Dutoit, conductor; Raymond Minshull, producer (Chorus De L'Orchestre Symphonie Montreal; L'Orchestra Symphonie Montreal)",True
2744,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Choral Performance,Brahms: Ein Deutsches Requiem,,"Herbert Blomstedt, conductor (San Francisco Symphony Chorus; San Francisco Symphony Orchestra)",True
2745,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Instrumental Soloist(s) Performance (With Orchestra),"The American Album - Works Of Bernstein, Barber, Foss",,"Itzhak Perlman, artist (Boston Symphony Orchestra)",True
2746,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Instrumental Soloist Performance (Without Orchestra),Schubert: Piano Sonatas (B Flat Major And A Major),,"Radu Lupu, artist",True
2747,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Chamber Music Performance,Brahms/Beethoven/Mozart: Clarinet Trios,,"Emanuel Ax, Yo-Yo Ma & Richard Stoltzman, artists",True
2748,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,Best Classical Contemporary Composition,Messiaen: Concert A Quatre,,"Olivier Messiaen, composer",True
2749,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,"Best Music Video, Short Form",Scream,Michael Jackson & Janet Jackson,"Mark Romanek, video director; Cean Chaffin, video producer",True
2750,1995,38th Annual GRAMMY Awards  (1995),2017-11-28 00:03:45-08:00,"Best Music Video, Long Form",Secret World Live,Peter Gabriel,"Francois Girard, video director; Robert Warr, video producer",True
2751,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Record Of The Year,All I Wanna Do,Sheryl Crow,"Bill Bottrell, producer",True
2752,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Album Of The Year,MTV Unplugged,Tony Bennett,"David Kahne, producer",True
2753,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Song Of The Year,Streets Of Philadelphia,,"Bruce Springsteen, songwriter (Bruce Springsteen)",True
2754,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best New Artist,Sheryl Crow,,,True
2755,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Female Pop Vocal Performance,All I Wanna Do,Sheryl Crow,,True
2756,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Male Pop Vocal Performance,Can You Feel The Love Tonight,Elton John,,True
2757,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Pop Performance By A Duo Or Group With Vocal,I Swear,All-4-One,,True
2758,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Pop Vocal Collaboration,Funny How Time Slips Away,Al Green & Lyle Lovett,,True
2759,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Pop Instrumental Performance,Cruisin',Booker T & The MG's,,True
2760,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Pop Album,Longing In Their Hearts,Bonnie Raitt,,True
2761,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Traditional Pop Vocal Performance,MTV Unplugged,Tony Bennett,,True
2762,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Female Rock Vocal Performance,Come To My Window,Melissa Etheridge,,True
2763,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Male Rock Vocal Performance,Streets Of Philadelphia,Bruce Springsteen,,True
2764,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Rock Performance By A Duo Or Group With Vocal,Crazy,Aerosmith,,True
2765,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Hard Rock Performance,Black Hole Sun,Soundgarden,,True
2766,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Metal Performance,Spoonman,Soundgarden,,True
2767,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Rock Instrumental Performance,Marooned,Pink Floyd,,True
2768,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Rock Song,Streets Of Philadelphia,,"Bruce Springsteen, songwriter (Bruce Springsteen)",True
2769,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Rock Album,Voodoo Lounge,The Rolling Stones,,True
2770,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Alternative Music Performance,Dookie,Green Day,,True
2771,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Female R&B Vocal Performance,Breathe Again,Toni Braxton,,True
2772,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Male R&B Vocal Performance,When Can I See You,Babyface,,True
2773,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best R&B Performance By A Duo Or Group With Vocal,I'll Make Love To You,Boyz II Men,,True
2774,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Rhythm & Blues Song,I'll Make Love To You,,"Babyface, songwriter (Boyz II Men)",True
2775,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best R&B Album,II,Boyz II Men,,True
2776,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Rap Solo Performance,U.N.I.T.Y.,Queen Latifah,,True
2777,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Rap Performance By A Duo Or Group,None Of Your Business,Salt-N-Pepa,,True
2778,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Female Country Vocal Performance,Shut Up And Kiss Me,Mary Chapin Carpenter,,True
2779,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Male Country Vocal Performance,When Love Finds You,Vince Gill,,True
2780,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Country Performance By A Duo Or Group With Vocal,Blues For Dixie,Asleep At The Wheel & Lyle Lovett,,True
2781,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Country Vocal Collaboration,I Fall To Pieces,Aaron Neville & Trisha Yearwood,,True
2782,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Country Instrumental Performance,Young Thing,Chet Atkins,,True
2783,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Country Song,I Swear,,"Gary Baker & Frank J. Myers, songwriters (John Michael Montgomery)",True
2784,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Country Album,Stones In The Road,Mary Chapin Carpenter,,True
2785,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Bluegrass Album,The Great Dobro Sessions,(Various Artists),,True
2786,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best New Age Album,Prayer For The Wild Things,Paul Winter,,True
2787,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Contemporary Jazz Performance,Out Of The Loop,Brecker Brothers,,True
2788,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Jazz Vocal Performance,Mystery Lady - Songs Of Billie Holiday,Etta James,,True
2789,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Jazz Instrumental Solo,Prelude To A Kiss,,"Benny Carter, soloist",True
2790,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,"Best Jazz Instrumental Performance, Individual Or Group",A Tribute To Miles,"Ron Carter, Herbie Hancock, Wallace Roney, Wayne Shorter & Tony Williams",,True
